,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,195.68448984619923,-16.095966656967548,0.18726088199989294,-0.5093228327775904,-7.600478131287938,-0.17147864694548898,0.09987306982841145,1.1671217041310644,-0.2202118359350788,0.151607128649989,1.6786224449063634,-0.2452156517015313,-0.0567351446109533,0.3627860883102368,0.26541069058227373,-0.15964139350310266,0.2775294435358455,0.11897877287840963,0.14472850966609066,-62.99791757773495,-0.36536988640060153,0.242875523083612,-0.09759291583492659,6.420039890054768,-0.11852494200211733,9.999119538213193,4.399745484587348,3.7563122784694705,3.7225935689002645
1,273.91237938094866,17.13725985909524,0.18693090097567258,0.5580143608045104,9.353804905522047,0.5954712696203185,-0.10002584670694742,-7.741503401700078,0.17001912625235951,0.20874208777099512,2.45608555207244,0.47769999976878125,0.4613154111368452,0.28289135076356575,0.4262204618769712,0.11235012834730437,0.3689857762661406,0.3443786055361474,0.236847183778353,44.996477686394684,-0.05114547850849178,0.197692501712976,0.10861835488437757,6.810849413741242,0.2768105883549469,7.999471244203564,4.025735508872344,3.7607065423663126,3.2298852198541863
2,146.49174996137418,-14.318848906171068,0.2798319686015146,0.1819024868587196,6.488401048692311,0.36121216581584187,0.19974528282722329,-0.23734560644914765,-0.05218269909688936,0.17857409313977926,-2.0897643624003814,0.1197786626300652,0.1515026308851795,0.22508190213354826,0.35241819535191854,-0.03126489994969919,0.2757408392265479,0.33116230055532714,0.2723205121317889,6.998746625559176,-0.22400581424848162,0.13879493975603405,-0.0002638532008813893,1.8137791226017255,0.14884122519916074,-2.39552633086085,3.5685989505005606,2.5461948283774456,2.9088298005535336
3,188.88741327284154,-2.199458845481008,0.18604532583697064,0.022623504337482003,6.093495310327559,0.23061364088901112,-3.1342950590661917e-05,0.4772634438796658,-0.5015071318068558,0.1745482933450981,0.22518607240781002,0.05817257850694052,0.1312694979359164,0.27555861982981567,0.3361057400431545,-0.0504297585520285,0.2749799637976839,0.29207449069311275,0.24562844409998716,-19.001291399656562,-0.5727873183302373,0.1790937152634107,-0.014793754054831965,7.149188906847224,0.08475913880960022,11.495470991666435,4.265602315371671,1.1648123131358383,3.4767843487157437
4,192.58589562942342,48.74831695186791,0.18571851001501052,1.1680064116491464,-5.220917308145175,0.978047378752064,-0.29969326704476157,3.503627572160559,0.3226669385101286,0.2569321085544982,-0.06131221932190073,1.050606406805505,0.954427532979565,0.3703305649704318,0.5446562252403178,0.3417591852997012,0.36560774156215636,0.4906486321627606,0.3306785091726419,110.98311024734409,0.08509838187617004,0.28771551982229127,0.28254558918430295,7.4834029623411515,0.48518951246808817,7.001673787306739,5.39686106184625,0.35540613938894383,4.390015045636818
5,204.93155778545025,7.20026666597639,0.18536604787951658,0.32963896032526,-6.610205542989325,0.43794810240086973,-1.1362483289612327e-05,-3.843991160776095,0.37088430490842644,0.19468327383965403,0.4394669966262539,0.3041641132410463,0.3272129725564654,0.2842767123500692,0.3886809272404136,0.04542300955170549,0.18219098860988903,0.20644157105581862,0.16877927957145383,107.98721026768658,0.1308541519802204,0.193687170487722,0.05787733869763036,4.060748292546734,0.19429406891404982,2.3013148199886997,6.249287208526798,0.8119934174670809,4.940507706379055
6,187.87183930888824,-1.5634225274460345,0.37000343095619326,-0.5496401890301941,-3.392304848633012,-0.3012322754281185,-3.576058041268072e-05,9.425918560587109,-0.3500325180170366,0.1775400287801516,0.508271665244222,0.01631619853459565,0.2799524553018158,0.6064513487571712,0.3073061216925372,-0.03618757326470007,0.4545165036836708,0.16045208081632925,0.16650636460386325,-172.98058736240907,-0.42882553601677365,0.4540335492868941,-0.003995994238259026,5.448096287390948,-0.16520462165845495,6.100704181097594,5.466514912336814,2.72012227197535,4.18995507035091
7,210.13404853258012,38.535852417715354,0.4608207928940704,0.9523149134386488,11.907114687656426,0.7650258802618553,-0.09995323794527743,-7.415377926823409,0.346958903280908,0.2615616203978836,0.16479817882910297,1.0708376694048742,1.0548792202890425,0.5250467343844877,0.5397814058923125,0.36379802091865454,0.5429471811977269,0.2452265567115494,0.2908964116174373,-50.98846687727164,0.12904015772309074,0.4174535560491699,0.299254405200302,13.295513938164177,0.3870182789585025,19.69705149306391,3.977121536700698,4.805576013627193,2.9003039723971407
8,166.1192897960094,34.99730738283576,0.45869775633110654,1.8297268056853815,-1.6367718963565678,1.5618906321095318,2.126677308753218e-05,14.368867663025005,0.9905485726303215,0.2621526496580947,0.6119515850472743,1.188254993995083,0.8925829589175631,0.06207070899326811,0.5927801491677875,0.3666116213994566,0.27006679991081584,0.2722574726531605,0.3354357676154292,101.99209667613307,0.6442152224578062,0.03451580708866764,0.3013875456917884,11.19805801082609,0.7644184043337128,13.502400361856356,3.007319366087205,6.060396193409401,2.2679575405993297
9,123.59910623442754,61.07991630845595,0.3652858881923422,1.6274990340152935,1.6645512199461596,1.2471356757755783,-0.2997369514729158,1.5446473756945247,0.5239688001744953,0.2985554652555339,0.19212661334339484,1.536895077984676,1.3933838631431352,0.4817964488352772,0.642960838550163,0.5399075748282939,0.4488036992547279,0.5390445343464543,0.4601438176538485,52.99505218591721,0.2893595387784808,0.39521641949118974,0.4327724451928112,15.97965689933119,0.6361408584594643,22.400245686588065,3.6966897977242064,5.0775774649289644,3.366583808171738
10,113.89686508078117,-61.28628402912155,-0.18197000372669095,-1.192245115658837,-0.6829498333798203,-0.624025568350037,0.49946425108080433,-6.287362725241927,-0.6862246108123651,0.10440920990494908,0.5262496534694774,-0.8171756089360402,-0.5231522064466207,0.3227491755032914,0.1443477417095353,-0.3843275390979738,0.26810317194176525,0.25831887379107243,9.840582824799382e-06,-79.99383692124702,-0.6619154322758014,0.19244572910780144,-0.2679394593426966,10.270474599504858,-0.3594499739468437,19.896811279020117,4.244605357612461,3.0472573424059206,4.275751431975838
11,86.76631914241551,-44.891373670343135,-0.5468843054267726,-0.6029303154315991,20.87677358892718,-0.010672554289445857,-2.821593480059007e-05,1.515208151268133,-0.7066802508242741,0.083026943596067,1.0218070601299964,-0.9622511238701204,-0.9083667534437894,-0.17478484114403686,0.14275306951316968,-0.4861180232346296,0.2673810139020024,0.30447078962237817,-0.2192210636909061,12.998172356936108,-0.6649113562113229,-0.2271439666725517,-0.3451122511718595,7.062048335314432,-0.08135552409235053,13.997610141696462,3.7876609719383767,0.9600335305398741,4.007347779993195
