,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,-1.1984952776241682,-1.4407857845292393,0.5110877199795288,0.2278798161452906,0.10160527943910502,0.32748218611330865,0.4280314845518405,0.2948411775234802,0.20309562053467112,0.13989847492410593,-0.18497972261580858,-0.005163377098142935,0.386989567015918,0.11757024872047753,0.0357186977695082,0.39247503036423137,-0.35063909209129035,-0.039336042946612845,-0.0019973735691471315,-0.00010142100922903097,0.14809703037745126,4.310791850447225e-17,0.1213667484083529,-6.992264373965853e-17,-0.9566001373303435,2.948560204502492e-17,0.1397419092450708,0.3355529907188748,0.026284391048993876,3.525379206543347e-17,0.7375743103856227,-1.8459754773949384e-17,-1.362406902467173e-18,-6.63443357628791e-17,-9.70942982826784e-18,1.6244277105352054e-13,0.5385338883698016,-0.34859422868314305,0.03795079093045055,-0.6834173181538747,-0.09674961976605206,-2.874712294496465e-10,7.506228076904886e-17,3.624797127733906e-18,-5.534824695488114e-22,0.06067102414857117,-0.010622300620614351,0.10911773975992768,0.06360971167551652,0.0063609711675516115,0.0006360971167551507,-0.004246496318319249,0.11916283752592903,0.0655224302770307,0.006552243027703134,0.0006552243027702925,-0.0023510428007092886,0.0663244946897313,0.039098079649980126,0.003909807964998047,0.0003909807964997786
1,-0.007481585017109098,-1.1984952776241677,-1.4407857845292371,0.5110877199795297,0.22787981614529196,0.01220769343205827,0.327482186113309,0.42803148455184,0.2948411775234794,0.20309562053467103,0.39393290466392106,-0.18497972261581055,-0.00516337709814392,0.3869895670159182,0.11757024872047721,0.1675434334978501,0.39247503036423087,-0.3506390920912907,-0.039336042946612505,-0.0019973735691456405,0.029556530943250323,8.338394361291978e-17,-0.15431875848537158,-3.63376874134015e-17,1.0975088554262538,1.8925992388330296e-17,-0.058675983997201434,-1.1772756977262946,-0.035122367749362476,9.164934728191695e-17,1.20265953926603,2.915714351977315e-17,-5.307681732010116e-19,-1.9581739917395692e-16,-4.505762613706801e-17,1.8363845277637468e-13,1.0158626716554986,1.176912237996406,0.22229122236142126,0.5188593468710889,-0.12416409528350593,-3.6536894497837347e-10,2.0938171454703498e-16,-8.450771316069278e-18,-9.792830982308979e-22,0.001516024655001752,0.0464756990405434,-0.010622300620614354,0.10911773975992768,0.06360971167551652,0.0063609711675516175,-0.01737041475325718,-0.004246496318319234,0.11916283752592902,0.0655224302770307,0.00655224302770314,0.030094951333788953,-0.0023510428007092977,0.0663244946897313,0.039098079649980126,0.0039098079649980385
2,-0.6363521615791257,-0.007481585017107821,-1.198495277624171,-1.4407857845292342,0.5110877199795283,-0.4451768946566497,0.01220769343205786,0.32748218611331,0.4280314845518398,0.29484117752347716,0.41200926435820984,0.39393290466392117,-0.18497972261581339,-0.005163377098144739,0.38698956701591614,-0.046075677873180065,0.16754343349784961,0.3924750303642325,-0.3506390920912929,-0.039336042946612894,0.23388842568412144,4.9585406361047293e-17,0.33767659810327666,-9.020773884780991e-16,0.7284867153656696,6.408886384139272e-17,0.17403202060364742,-0.13413918376704254,-0.07660723487950027,1.507176329843117e-16,-1.434103901840229,2.153170458982e-17,-6.472817361979118e-17,-4.3142757045367927e-16,-1.745482519140189e-16,2.926515397019405e-13,0.43646349598675516,1.1880002698507452,0.5471168050896731,0.05036369144770973,-0.17038109629246323,-4.643000524099375e-10,6.056931196698582e-16,-2.877683794484037e-17,2.266821684578949e-19,-0.12609945577087764,0.07748624016494554,0.04647569904054333,-0.01062230062061439,0.1091177397599277,0.06360971167551652,-0.04044957868748176,-0.017370414753257166,-0.004246496318319217,0.119162837525929,0.0655224302770307,0.051997722403515904,0.03009495133378888,-0.002351042800709284,0.06632449468973123,0.03909807964998025
3,-0.7202724575402213,-0.636352161579126,-0.007481585017107578,-1.1984952776241702,-1.4407857845292267,0.2754077162698627,-0.4451768946566492,0.012207693432058785,0.32748218611331004,0.42803148455184054,0.22601817436443478,0.4120092643582085,0.3939329046639214,-0.18497972261581536,-0.005163377098146557,0.3153629801680915,-0.04607567787317949,0.1675434334978495,0.39247503036423237,-0.3506390920912932,0.05355661404804484,5.052495086684621e-16,0.0066255416866545305,2.8501516271311746e-16,0.7433345875053804,1.1651347000652798e-16,0.032519061794136314,0.03688810471180082,-0.48196887253914455,1.1702165318161302e-16,-0.10213560878755334,-7.535026201786856e-16,-2.4908727870866267e-16,-5.631077402265807e-16,1.1114347674376395e-16,5.418416506486971e-13,0.4442160639101065,0.9014021557360545,0.43273880182290836,-0.24790221921200467,-0.5926978228338069,-5.89959513004726e-10,2.3926291658624e-17,1.1535570805800914e-16,9.700610264029776e-19,0.11351877816376577,0.12624888744459856,0.07748624016494539,0.046475699040543134,-0.01062230062061443,0.10911773975992763,-0.0754203779535783,-0.04044957868748221,-0.017370414753257218,-0.004246496318319186,0.11916283752592927,0.0823316271374443,0.051997722403515904,0.0300949513337887,-0.002351042800709425,0.06632449468973127
4,0.9970693148726507,-0.7202724575402191,-0.6363521615791254,-0.007481585017108952,-1.1984952776241702,-0.2090514479523563,0.27540771626986293,-0.44517689465664845,0.01220769343205896,0.3274821861133092,0.38093852810358286,0.22601817436443405,0.4120092643582079,0.39393290466392383,-0.184979722615814,0.06339961120781695,0.31536298016809156,-0.04607567787317887,0.16754343349785022,0.392475030364233,-0.27510911082059675,5.221822098150041e-16,-0.3903331913204747,-2.026846258890057e-16,-0.9259044234509998,-1.7958268078633003e-17,-0.22328105876407173,0.1613310769782561,-0.18044586852021,-8.474352704738505e-16,-0.1372610616874413,4.778692510567803e-16,-1.0892475187358898e-16,-3.4319095224244824e-16,1.8556914127785947e-16,1.0544477230920737e-12,0.8321388292065657,2.1252067956680896,0.4587502623588157,1.3367923902318373,-0.24435953345191375,-7.495806730342379e-10,-3.6679294667814696e-16,7.772631787898662e-17,-1.8923639204956532e-17,-0.04510376195931516,0.06868345239154067,0.1262488874445985,0.07748624016494504,0.04647569904054318,-0.010622300620614115,0.017096373403574068,-0.07542037795357928,-0.040449578687481,-0.017370414753258377,-0.0042464963183184955,0.03560241685073496,0.08233162713744424,0.051997722403515814,0.03009495133378871,-0.0023510428007094686
5,-0.3005462892130028,0.9970693148726515,-0.7202724575402208,-0.6363521615791254,-0.007481585017109486,-0.2558140430043862,-0.20905144795235672,0.2754077162698627,-0.4451768946566485,0.012207693432058927,0.3106481597767843,0.380938528103583,0.2260181743644346,0.41200926435820756,0.3939329046639239,0.18084192921784997,0.06339961120781619,0.31536298016809194,-0.04607567787317905,0.1675434334978493,0.03811296516022308,-2.448703253902553e-15,-0.09263236862500833,2.68982748188543e-16,-1.0339831981409897,1.977455019730079e-18,0.05581039738895201,-0.6056788793118879,0.27593715841007177,1.1219403717250192e-16,0.04422411362582172,-2.4758526904331447e-16,-1.1046153425493762e-16,-1.7688148644217196e-17,-9.789392620693743e-18,2.0684103429422695e-12,-0.29796461588790885,0.1649814777852585,-0.05093288621486658,1.466882679571259,0.22826101056295467,-9.523544089368154e-10,3.942161422819212e-17,-1.3078849396760565e-16,7.26655144361882e-19,-0.06244471666562523,0.026842936540511248,0.06868345239154047,0.12624888744459828,0.07748624016494488,0.046475699040542925,0.09449605240790396,0.01709637340357342,-0.07542037795357952,-0.040449578687480725,-0.017370414753258265,-0.002965428420638218,0.035602416850734744,0.08233162713744399,0.05199772240351574,0.03009495133378899
6,-0.6579078751090015,-0.30054628921300497,0.9970693148726516,-0.7202724575402211,-0.636352161579126,0.0347157775531652,-0.2558140430043856,-0.2090514479523562,0.27540771626986293,-0.4451768946566484,-0.8285320142784134,0.31064815977678584,0.38093852810358353,0.22601817436443597,0.4120092643582076,0.2771982135650216,0.18084192921785044,0.06339961120781573,0.31536298016809255,-0.04607567787317883,0.06031323724643862,-4.692671651619153e-16,0.6795267392318654,8.183334084376479e-19,-0.18248692116047813,1.0080333947049114e-17,0.022947580964636154,1.5750656668044951,-0.15814803747705541,2.9475523332531e-16,0.20827570239207746,1.9265635906066708e-16,5.751918406202929e-17,-9.764627674885912e-17,-2.0968410288216905e-16,4.0714900817248395e-12,1.7417321986266319,-0.1257104384570707,0.021072425018400218,-2.093830369614931,-0.24805219233861897,-1.2099524553548915e-09,7.691947378871274e-17,-1.1961219191368868e-16,-1.5992022940626592e-19,-0.019361543254473215,-0.025963955621487365,0.026842936540511217,0.06868345239154051,0.1262488874445983,0.07748624016494496,0.19381945272653284,0.09449605240790374,0.017096373403573905,-0.07542037795358003,-0.04044957868748043,-0.04927338101950076,-0.0029654284206382595,0.0356024168507347,0.08233162713744403,0.0519977224035157
7,1.0935743632770867,-0.6579078751089996,-0.3005462892130037,0.9970693148726515,-0.7202724575402198,0.5181397043695881,0.03471577755316507,-0.25581404300438626,-0.20905144795235617,0.2754077162698632,-0.09403179956308272,-0.8285320142784139,0.310648159776785,0.3809385281035832,0.22601817436443478,-0.26323603132148443,0.27719821356502156,0.1808419292178501,0.06339961120781576,0.3153629801680918,-0.06277525143467663,3.853358476373507e-16,0.6152178204743054,6.330059081988876e-17,1.567583105062482,-1.531692260700138e-17,-0.05332554578992266,-1.0916201103522094,-0.10072168590436752,9.521641037102722e-17,0.06443331188206701,-1.2072733539331999e-16,-1.14604281934931e-16,-7.313462419868223e-17,2.6150241276183444e-16,8.021966602875475e-12,2.108247575490862,0.21361810413149154,0.2365603944614644,-0.8080683591314936,-0.1387731294408796,-1.537204671891973e-09,3.806449275799796e-17,-5.981625447427233e-17,-5.8656355067593934e-18,0.08243818438228813,-0.012695971631901152,-0.025963955621487303,0.026842936540511238,0.06868345239154058,0.12624888744459825,0.09157437870474766,0.19381945272653264,0.09449605240790354,0.0170963734035741,-0.07542037795358025,-0.02331668638477212,-0.049273381019500774,-0.00296542842063827,0.03560241685073472,0.08233162713744405
8,1.1058947351207429,1.093574363277089,-0.6579078751089995,-0.300546289213003,0.9970693148726517,0.2412184468791464,0.518139704369588,0.03471577755316472,-0.2558140430043859,-0.20905144795235658,1.408240793974592,-0.09403179956308298,-0.8285320142784133,0.3106481597767842,0.38093852810358253,-0.35834251706685494,-0.2632360313214857,0.27719821356502167,0.18084192921785022,0.06339961120781559,-0.04506574586678963,-1.558525571829129e-15,0.6044470408900702,2.2671913532406014e-16,-0.8014737376988159,6.920124333916927e-17,0.07046300800019085,1.1798276530076475,0.29418271796606826,-1.5221064831863581e-16,0.11362223223618735,-7.680258300638582e-17,1.1092006765846206e-16,1.6055515375492567e-16,2.109548484920752e-16,1.5809102526771575e-11,0.1191660784304485,0.4200342868382968,0.4572253953122728,0.8742925649254604,0.32526583437106815,-1.9529495480933204e-09,2.046803042161861e-16,-1.4108157862203195e-16,1.9485798905091566e-18,-0.0590552579059103,-0.008513281281295793,-0.01269597163190114,-0.025963955621487324,0.026842936540511265,0.06868345239154046,0.011386272604699738,0.09157437870474731,0.19381945272653264,0.09449605240790376,0.017096373403574283,-0.004683250278791953,-0.02331668638477211,-0.0492733810195008,-0.0029654284206383887,0.03560241685073476
9,1.8647340253384128,1.1058947351207422,1.0935743632770885,-0.6579078751090011,-0.3005462892130038,0.6305863776506201,0.2412184468791454,0.5181397043695876,0.03471577755316563,-0.2558140430043856,0.25334787599770536,1.4082407939745916,-0.09403179956308338,-0.828532014278411,0.31064815977678245,-0.3843521050382667,-0.3583425170668555,-0.2632360313214878,0.27719821356502194,0.18084192921784906,-0.29243654143673925,9.388016521437249e-16,0.08059382167680793,-4.0195253039948113e-16,0.018257005428436147,-2.967881542674275e-17,-0.2968075064625321,-0.15243172279263845,-0.21371179879003244,3.9291578650917227e-17,0.09915115163272353,5.175015486376537e-17,2.040188530505735e-16,1.0851208824588248e-15,2.0169745648894527e-16,3.115474065001774e-11,1.300534857359145,2.3426999963813016,0.9060054930725052,0.4591084894324354,-0.21123927824582167,-2.481121509118496e-09,2.97144299330093e-16,-1.1193762479205275e-16,-2.4916702165140764e-19,0.012594040556081439,-0.0026369408779790063,-0.008513281281295715,-0.012695971631900964,-0.025963955621487442,0.026842936540511383,-0.08523586356546915,0.011386272604696199,0.09157437870475107,0.19381945272653003,0.09449605240790547,0.017780152688074338,-0.00468325027879188,-0.023316686384771967,-0.049273381019500746,-0.0029654284206382855
